"순번","노선명(도로명)","도로종류","도로기능","도로규모","도로폭","--- WORK_DTTM"
"9087","양녕로6길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.291"
"9088","양녕로6나길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.291"
"9089","양녕로6다길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:07.291"
"9090","양녕로6라길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.291"
"9091","양녕로7길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.295"
"9092","양산2길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.295"
"9093","양산3길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.295"
"9094","양산길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.295"
"9095","양산로","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.295"
"9096","양산로","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.295"
"9097","양산로10길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.295"
"9098","양산로17길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.295"
"9099","양산로19길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.295"
"9100","양산로1길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.295"
"9101","양산로23길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.3"
"9102","양산로25길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.3"
"9103","양산로29길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.3"
"9104","양산로2길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.3"
"9105","양산로31길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.3"
"9106","양산로3길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.3"
"9107","양산로4길","일반도로","국지도로","중로2류","폭15-20m","2026-03-01 11:18:07.3"
"9108","양산로7길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.3"
"9109","양산로7길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.3"
"9110","양산로8길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.3"
"9111","양산로9길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:07.305"
"9112","양원역로","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.305"
"9113","양원역로10길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.305"
"9114","양원역로14가길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.305"
"9115","양원역로14길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.305"
"9116","양원역로14나길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.305"
"9117","양원역로16길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.305"
"9118","양원역로4길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:07.305"
"9119","양원역로6가길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.305"
"9120","양원역로6길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:07.305"
"9121","양원역로8길","일반도로","국지도로","중로2류","폭15-20m","2026-03-01 11:18:07.31"
"9122","양재~혜화선","일반도로","주간선도로","대로3류","폭25-30m","2026-03-01 11:18:07.31"
"9123","양재대로","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.31"
"9124","양재대로100길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.31"
"9125","양재대로101길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.31"
"9126","양재대로102가길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.31"
"9127","양재대로102길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.31"
"9128","양재대로103길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.31"
"9129","양재대로109길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.31"
"9130","양재대로110길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.31"
"9131","양재대로111길","일반도로","국지도로","중로2류","폭15-20m","2026-03-01 11:18:07.315"
"9132","양재대로112길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.315"
"9133","양재대로113길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.315"
"9134","양재대로114길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.315"
"9135","양재대로115길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.315"
"9136","양재대로116길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.315"
"9137","양재대로117길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.315"
"9138","양재대로11길","일반도로","국지도로","대로2류","폭30-35m","2026-03-01 11:18:07.315"
"9139","양재대로121길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.315"
"9140","양재대로122가길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.315"
"9141","양재대로122길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.32"
"9142","양재대로123길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.32"
"9143","양재대로124길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.32"
"9144","양재대로125길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.32"
"9145","양재대로126길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.32"
"9146","양재대로127길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.32"
"9147","양재대로128길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.32"
"9148","양재대로12길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.32"
"9149","양재대로130길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.32"
"9150","양재대로131가길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.32"
"9151","양재대로131길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.325"
"9152","양재대로133길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.325"
"9153","양재대로134길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.325"
"9154","양재대로135길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.325"
"9155","양재대로136길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.325"
"9156","양재대로138길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.325"
"9157","양재대로141길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.325"
"9158","양재대로143길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.325"
"9159","양재대로145길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.325"
"9160","양재대로147길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.325"
"9161","양재대로14길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.33"
"9162","양재대로151길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.33"
"9163","양재대로156길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:07.33"
"9164","양재대로16길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.33"
"9165","양재대로27길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.33"
"9166","양재대로29길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.33"
"9167","양재대로2길","일반도로","국지도로","중로2류","폭15-20m","2026-03-01 11:18:07.33"
"9168","양재대로31길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.33"
"9169","양재대로33길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.33"
"9170","양재대로35길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.33"
"9171","양재대로37길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.335"
"9172","양재대로39길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.335"
"9173","양재대로41길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.335"
"9174","양재대로43길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:07.335"
"9175","양재대로45길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.335"
"9176","양재대로47길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.335"
"9177","양재대로49길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.335"
"9178","양재대로51길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.335"
"9179","양재대로53길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:07.335"
"9180","양재대로55길","일반도로","국지도로","중로1류","폭20-25m","2026-03-01 11:18:07.335"
"9181","양재대로60길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.339"
"9182","양재대로62길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:07.34"
"9183","양재대로64길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.34"
"9184","양재대로66길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.34"
"9185","양재대로68길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.34"
"9186","양재대로71길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.34"
"9187","양재대로72길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.34"
"9188","양재대로81길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:07.34"
"9189","양재대로83길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.34"
"9190","양재대로84길","일반도로","국지도로","중로1류","폭20-25m","2026-03-01 11:18:07.34"
"9191","양재대로85길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.345"
"9192","양재대로87길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.345"
"9193","양재대로89가길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.345"
"9194","양재대로89길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.345"
"9195","양재대로91가길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.345"
"9196","양재대로91길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.345"
"9197","양재대로91나길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.345"
"9198","양재대로95길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.345"
"9199","양재대로96길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.345"
"9200","양재대로97길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.345"
"9201","양재대로98길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.35"
"9202","양재대로99길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.35"
"9203","양재대로~헌릉로간연","일반도로","보조간선도로","대로3류","폭25-30m","2026-03-01 11:18:07.35"
"9204","양재지하도로","일반도로","국지도로","확인","불가","2026-03-01 11:18:07.35"
"9205","양재천동자전거길","일반도로","국지도로","중로1류","폭20-25m","2026-03-01 11:18:07.35"
"9206","양재천로","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.35"
"9207","양재천로11길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.35"
"9208","양재천로13길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.35"
"9209","양재천로15길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.35"
"9210","양재천로17길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.35"
"9211","양재천로19길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.355"
"9212","양재천로21길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.355"
"9213","양재천로23길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:07.355"
"9214","양재천로29길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:07.355"
"9215","양재천로31길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.355"
"9216","양재천로3길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.355"
"9217","양재천로7길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.355"
"9218","양재천로9길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:07.355"
"9219","양재천서자전거길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:07.355"
"9220","양지10길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.355"
"9221","양지11길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.36"
"9222","양지12길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:07.36"
